Game ID,Game Name,Bet Name,Market Name,Sportsbook,line,Odds,Player Name
29382-35775-2024-12-31,Nevada vs Utah State,Nevada -2.5,Point Spread,BetOnline,-2.5,-115.0,Nevada
29382-35775-2024-12-31,Nevada vs Utah State,Utah State +2.5,Point Spread,BetOnline,2.5,-105.0,Utah State
29382-35775-2024-12-31,Nevada vs Utah State,Over 144.5,Total Points,BetOnline,144.5,-105.0,
29382-35775-2024-12-31,Nevada vs Utah State,Under 144.5,Total Points,BetOnline,144.5,-115.0,
28802-29071-2024-12-31,Wyoming vs Boise State,Boise State -6.5,Point Spread,BetOnline,-6.5,-110.0,Boise State
28802-29071-2024-12-31,Wyoming vs Boise State,Wyoming +6.5,Point Spread,BetOnline,6.5,-110.0,Wyoming
28802-29071-2024-12-31,Wyoming vs Boise State,Over 137.5,Total Points,BetOnline,137.5,-110.0,
28802-29071-2024-12-31,Wyoming vs Boise State,Under 137.5,Total Points,BetOnline,137.5,-110.0,
40600-52315-2024-12-31,Southern Indiana vs Morehead State,Morehead State +1.5,Point Spread,BetOnline,1.5,-110.0,Morehead State
40600-52315-2024-12-31,Southern Indiana vs Morehead State,Southern Indiana -1.5,Point Spread,BetOnline,-1.5,-110.0,Southern Indiana
40600-52315-2024-12-31,Southern Indiana vs Morehead State,Over 140,Total Points,BetOnline,140.0,-110.0,
40600-52315-2024-12-31,Southern Indiana vs Morehead State,Under 140,Total Points,BetOnline,140.0,-110.0,
87393-21650-2024-12-31,Fresno State vs New Mexico,Fresno State +15.5,Point Spread,BetOnline,15.5,-110.0,Fresno State
87393-21650-2024-12-31,Fresno State vs New Mexico,New Mexico -15.5,Point Spread,BetOnline,-15.5,-110.0,New Mexico
87393-21650-2024-12-31,Fresno State vs New Mexico,Over 160,Total Points,BetOnline,160.0,-110.0,
87393-21650-2024-12-31,Fresno State vs New Mexico,Under 160,Total Points,BetOnline,160.0,-110.0,
36652-21229-2024-12-31,Providence vs Marquette,Marquette -5,Point Spread,BetOnline,-5.0,-110.0,Marquette
36652-21229-2024-12-31,Providence vs Marquette,Providence +5,Point Spread,BetOnline,5.0,-110.0,Providence
36652-21229-2024-12-31,Providence vs Marquette,Over 142.5,Total Points,BetOnline,142.5,-110.0,
36652-21229-2024-12-31,Providence vs Marquette,Under 142.5,Total Points,BetOnline,142.5,-110.0,
29382-35775-2024-12-31,Nevada vs Utah State,Nevada,Moneyline,DraftKings,,-166.0,Nevada
29382-35775-2024-12-31,Nevada vs Utah State,Utah State,Moneyline,DraftKings,,140.0,Utah State
29382-35775-2024-12-31,Nevada vs Utah State,Nevada -3,Point Spread,DraftKings,-3.0,-108.0,Nevada
29382-35775-2024-12-31,Nevada vs Utah State,Utah State +3,Point Spread,DraftKings,3.0,-112.0,Utah State
29382-35775-2024-12-31,Nevada vs Utah State,Nevada Over 63.5,Team Total,DraftKings,63.5,-800.0,Nevada
29382-35775-2024-12-31,Nevada vs Utah State,Nevada Over 64.5,Team Total,DraftKings,64.5,-650.0,Nevada
29382-35775-2024-12-31,Nevada vs Utah State,Nevada Over 65.5,Team Total,DraftKings,65.5,-500.0,Nevada
29382-35775-2024-12-31,Nevada vs Utah State,Nevada Over 66.5,Team Total,DraftKings,66.5,-425.0,Nevada
29382-35775-2024-12-31,Nevada vs Utah State,Nevada Over 67.5,Team Total,DraftKings,67.5,-340.0,Nevada
29382-35775-2024-12-31,Nevada vs Utah State,Nevada Over 68.5,Team Total,DraftKings,68.5,-275.0,Nevada
29382-35775-2024-12-31,Nevada vs Utah State,Nevada Over 69.5,Team Total,DraftKings,69.5,-230.0,Nevada
29382-35775-2024-12-31,Nevada vs Utah State,Nevada Over 70.5,Team Total,DraftKings,70.5,-195.0,Nevada
29382-35775-2024-12-31,Nevada vs Utah State,Nevada Over 71.5,Team Total,DraftKings,71.5,-165.0,Nevada
29382-35775-2024-12-31,Nevada vs Utah State,Nevada Over 72.5,Team Total,DraftKings,72.5,-140.0,Nevada
29382-35775-2024-12-31,Nevada vs Utah State,Nevada Over 74.5,Team Total,DraftKings,74.5,100.0,Nevada
29382-35775-2024-12-31,Nevada vs Utah State,Nevada Over 75.5,Team Total,DraftKings,75.5,120.0,Nevada
29382-35775-2024-12-31,Nevada vs Utah State,Nevada Over 76.5,Team Total,DraftKings,76.5,145.0,Nevada
29382-35775-2024-12-31,Nevada vs Utah State,Nevada Over 77.5,Team Total,DraftKings,77.5,170.0,Nevada
29382-35775-2024-12-31,Nevada vs Utah State,Nevada Over 78.5,Team Total,DraftKings,78.5,200.0,Nevada
29382-35775-2024-12-31,Nevada vs Utah State,Nevada Over 79.5,Team Total,DraftKings,79.5,230.0,Nevada
29382-35775-2024-12-31,Nevada vs Utah State,Nevada Over 80.5,Team Total,DraftKings,80.5,270.0,Nevada
29382-35775-2024-12-31,Nevada vs Utah State,Nevada Over 81.5,Team Total,DraftKings,81.5,320.0,Nevada
29382-35775-2024-12-31,Nevada vs Utah State,Nevada Over 82.5,Team Total,DraftKings,82.5,370.0,Nevada
29382-35775-2024-12-31,Nevada vs Utah State,Nevada Over 83.5,Team Total,DraftKings,83.5,425.0,Nevada
29382-35775-2024-12-31,Nevada vs Utah State,Nevada Under 63.5,Team Total,DraftKings,63.5,450.0,Nevada
29382-35775-2024-12-31,Nevada vs Utah State,Nevada Under 64.5,Team Total,DraftKings,64.5,380.0,Nevada
29382-35775-2024-12-31,Nevada vs Utah State,Nevada Under 65.5,Team Total,DraftKings,65.5,320.0,Nevada
29382-35775-2024-12-31,Nevada vs Utah State,Nevada Under 66.5,Team Total,DraftKings,66.5,275.0,Nevada
29382-35775-2024-12-31,Nevada vs Utah State,Nevada Under 67.5,Team Total,DraftKings,67.5,230.0,Nevada
29382-35775-2024-12-31,Nevada vs Utah State,Nevada Under 68.5,Team Total,DraftKings,68.5,195.0,Nevada
29382-35775-2024-12-31,Nevada vs Utah State,Nevada Under 69.5,Team Total,DraftKings,69.5,165.0,Nevada
29382-35775-2024-12-31,Nevada vs Utah State,Nevada Under 70.5,Team Total,DraftKings,70.5,140.0,Nevada
29382-35775-2024-12-31,Nevada vs Utah State,Nevada Under 71.5,Team Total,DraftKings,71.5,120.0,Nevada
29382-35775-2024-12-31,Nevada vs Utah State,Nevada Under 72.5,Team Total,DraftKings,72.5,100.0,Nevada
29382-35775-2024-12-31,Nevada vs Utah State,Nevada Under 74.5,Team Total,DraftKings,74.5,-140.0,Nevada
29382-35775-2024-12-31,Nevada vs Utah State,Nevada Under 75.5,Team Total,DraftKings,75.5,-165.0,Nevada
29382-35775-2024-12-31,Nevada vs Utah State,Nevada Under 76.5,Team Total,DraftKings,76.5,-195.0,Nevada
29382-35775-2024-12-31,Nevada vs Utah State,Nevada Under 77.5,Team Total,DraftKings,77.5,-235.0,Nevada
29382-35775-2024-12-31,Nevada vs Utah State,Nevada Under 78.5,Team Total,DraftKings,78.5,-280.0,Nevada
29382-35775-2024-12-31,Nevada vs Utah State,Nevada Under 79.5,Team Total,DraftKings,79.5,-340.0,Nevada
29382-35775-2024-12-31,Nevada vs Utah State,Nevada Under 80.5,Team Total,DraftKings,80.5,-400.0,Nevada
29382-35775-2024-12-31,Nevada vs Utah State,Nevada Under 81.5,Team Total,DraftKings,81.5,-500.0,Nevada
29382-35775-2024-12-31,Nevada vs Utah State,Nevada Under 82.5,Team Total,DraftKings,82.5,-600.0,Nevada
29382-35775-2024-12-31,Nevada vs Utah State,Nevada Under 83.5,Team Total,DraftKings,83.5,-750.0,Nevada
29382-35775-2024-12-31,Nevada vs Utah State,Utah State Over 61.5,Team Total,DraftKings,61.5,-800.0,Utah State
29382-35775-2024-12-31,Nevada vs Utah State,Utah State Over 62.5,Team Total,DraftKings,62.5,-650.0,Utah State
29382-35775-2024-12-31,Nevada vs Utah State,Utah State Over 63.5,Team Total,DraftKings,63.5,-500.0,Utah State
29382-35775-2024-12-31,Nevada vs Utah State,Utah State Over 64.5,Team Total,DraftKings,64.5,-390.0,Utah State
29382-35775-2024-12-31,Nevada vs Utah State,Utah State Over 65.5,Team Total,DraftKings,65.5,-320.0,Utah State
29382-35775-2024-12-31,Nevada vs Utah State,Utah State Over 66.5,Team Total,DraftKings,66.5,-255.0,Utah State
29382-35775-2024-12-31,Nevada vs Utah State,Utah State Over 67.5,Team Total,DraftKings,67.5,-215.0,Utah State
29382-35775-2024-12-31,Nevada vs Utah State,Utah State Over 68.5,Team Total,DraftKings,68.5,-175.0,Utah State
29382-35775-2024-12-31,Nevada vs Utah State,Utah State Over 69.5,Team Total,DraftKings,69.5,-145.0,Utah State
29382-35775-2024-12-31,Nevada vs Utah State,Utah State Over 71.5,Team Total,DraftKings,71.5,100.0,Utah State
29382-35775-2024-12-31,Nevada vs Utah State,Utah State Over 72.5,Team Total,DraftKings,72.5,120.0,Utah State
29382-35775-2024-12-31,Nevada vs Utah State,Utah State Over 73.5,Team Total,DraftKings,73.5,140.0,Utah State
29382-35775-2024-12-31,Nevada vs Utah State,Utah State Over 74.5,Team Total,DraftKings,74.5,165.0,Utah State
29382-35775-2024-12-31,Nevada vs Utah State,Utah State Over 75.5,Team Total,DraftKings,75.5,200.0,Utah State
29382-35775-2024-12-31,Nevada vs Utah State,Utah State Over 76.5,Team Total,DraftKings,76.5,235.0,Utah State
29382-35775-2024-12-31,Nevada vs Utah State,Utah State Over 77.5,Team Total,DraftKings,77.5,280.0,Utah State
29382-35775-2024-12-31,Nevada vs Utah State,Utah State Over 78.5,Team Total,DraftKings,78.5,330.0,Utah State
29382-35775-2024-12-31,Nevada vs Utah State,Utah State Over 79.5,Team Total,DraftKings,79.5,380.0,Utah State
29382-35775-2024-12-31,Nevada vs Utah State,Utah State Over 80.5,Team Total,DraftKings,80.5,450.0,Utah State
29382-35775-2024-12-31,Nevada vs Utah State,Utah State Over 81.5,Team Total,DraftKings,81.5,500.0,Utah State
29382-35775-2024-12-31,Nevada vs Utah State,Utah State Under 61.5,Team Total,DraftKings,61.5,450.0,Utah State
29382-35775-2024-12-31,Nevada vs Utah State,Utah State Under 62.5,Team Total,DraftKings,62.5,380.0,Utah State
29382-35775-2024-12-31,Nevada vs Utah State,Utah State Under 63.5,Team Total,DraftKings,63.5,320.0,Utah State
29382-35775-2024-12-31,Nevada vs Utah State,Utah State Under 64.5,Team Total,DraftKings,64.5,265.0,Utah State
29382-35775-2024-12-31,Nevada vs Utah State,Utah State Under 65.5,Team Total,DraftKings,65.5,220.0,Utah State
29382-35775-2024-12-31,Nevada vs Utah State,Utah State Under 66.5,Team Total,DraftKings,66.5,185.0,Utah State
29382-35775-2024-12-31,Nevada vs Utah State,Utah State Under 67.5,Team Total,DraftKings,67.5,155.0,Utah State
29382-35775-2024-12-31,Nevada vs Utah State,Utah State Under 68.5,Team Total,DraftKings,68.5,130.0,Utah State
29382-35775-2024-12-31,Nevada vs Utah State,Utah State Under 69.5,Team Total,DraftKings,69.5,105.0,Utah State
29382-35775-2024-12-31,Nevada vs Utah State,Utah State Under 71.5,Team Total,DraftKings,71.5,-135.0,Utah State
29382-35775-2024-12-31,Nevada vs Utah State,Utah State Under 72.5,Team Total,DraftKings,72.5,-160.0,Utah State
29382-35775-2024-12-31,Nevada vs Utah State,Utah State Under 73.5,Team Total,DraftKings,73.5,-190.0,Utah State
29382-35775-2024-12-31,Nevada vs Utah State,Utah State Under 74.5,Team Total,DraftKings,74.5,-230.0,Utah State
29382-35775-2024-12-31,Nevada vs Utah State,Utah State Under 75.5,Team Total,DraftKings,75.5,-280.0,Utah State
29382-35775-2024-12-31,Nevada vs Utah State,Utah State Under 76.5,Team Total,DraftKings,76.5,-340.0,Utah State
29382-35775-2024-12-31,Nevada vs Utah State,Utah State Under 77.5,Team Total,DraftKings,77.5,-425.0,Utah State
29382-35775-2024-12-31,Nevada vs Utah State,Utah State Under 78.5,Team Total,DraftKings,78.5,-525.0,Utah State
29382-35775-2024-12-31,Nevada vs Utah State,Utah State Under 79.5,Team Total,DraftKings,79.5,-650.0,Utah State
29382-35775-2024-12-31,Nevada vs Utah State,Utah State Under 80.5,Team Total,DraftKings,80.5,-800.0,Utah State
29382-35775-2024-12-31,Nevada vs Utah State,Utah State Under 81.5,Team Total,DraftKings,81.5,-1100.0,Utah State
29382-35775-2024-12-31,Nevada vs Utah State,Over 144,Total Points,DraftKings,144.0,-112.0,
29382-35775-2024-12-31,Nevada vs Utah State,Under 144,Total Points,DraftKings,144.0,-108.0,
28802-29071-2024-12-31,Wyoming vs Boise State,Boise State,Moneyline,DraftKings,,-278.0,Boise State
28802-29071-2024-12-31,Wyoming vs Boise State,Wyoming,Moneyline,DraftKings,,225.0,Wyoming
28802-29071-2024-12-31,Wyoming vs Boise State,Boise State -6.5,Point Spread,DraftKings,-6.5,-110.0,Boise State
28802-29071-2024-12-31,Wyoming vs Boise State,Wyoming +6.5,Point Spread,DraftKings,6.5,-110.0,Wyoming
28802-29071-2024-12-31,Wyoming vs Boise State,Boise State Over 61.5,Team Total,DraftKings,61.5,-900.0,Boise State
28802-29071-2024-12-31,Wyoming vs Boise State,Boise State Over 62.5,Team Total,DraftKings,62.5,-700.0,Boise State
28802-29071-2024-12-31,Wyoming vs Boise State,Boise State Over 63.5,Team Total,DraftKings,63.5,-550.0,Boise State
28802-29071-2024-12-31,Wyoming vs Boise State,Boise State Over 64.5,Team Total,DraftKings,64.5,-450.0,Boise State
28802-29071-2024-12-31,Wyoming vs Boise State,Boise State Over 65.5,Team Total,DraftKings,65.5,-370.0,Boise State
28802-29071-2024-12-31,Wyoming vs Boise State,Boise State Over 66.5,Team Total,DraftKings,66.5,-300.0,Boise State
28802-29071-2024-12-31,Wyoming vs Boise State,Boise State Over 67.5,Team Total,DraftKings,67.5,-250.0,Boise State
28802-29071-2024-12-31,Wyoming vs Boise State,Boise State Over 68.5,Team Total,DraftKings,68.5,-205.0,Boise State
28802-29071-2024-12-31,Wyoming vs Boise State,Boise State Over 69.5,Team Total,DraftKings,69.5,-175.0,Boise State
28802-29071-2024-12-31,Wyoming vs Boise State,Boise State Over 70.5,Team Total,DraftKings,70.5,-145.0,Boise State
28802-29071-2024-12-31,Wyoming vs Boise State,Boise State Over 72.5,Team Total,DraftKings,72.5,-105.0,Boise State
28802-29071-2024-12-31,Wyoming vs Boise State,Boise State Over 73.5,Team Total,DraftKings,73.5,110.0,Boise State
28802-29071-2024-12-31,Wyoming vs Boise State,Boise State Over 74.5,Team Total,DraftKings,74.5,135.0,Boise State
28802-29071-2024-12-31,Wyoming vs Boise State,Boise State Over 75.5,Team Total,DraftKings,75.5,155.0,Boise State
28802-29071-2024-12-31,Wyoming vs Boise State,Boise State Over 76.5,Team Total,DraftKings,76.5,185.0,Boise State
28802-29071-2024-12-31,Wyoming vs Boise State,Boise State Over 77.5,Team Total,DraftKings,77.5,220.0,Boise State
28802-29071-2024-12-31,Wyoming vs Boise State,Boise State Over 78.5,Team Total,DraftKings,78.5,265.0,Boise State
28802-29071-2024-12-31,Wyoming vs Boise State,Boise State Over 79.5,Team Total,DraftKings,79.5,310.0,Boise State
28802-29071-2024-12-31,Wyoming vs Boise State,Boise State Over 80.5,Team Total,DraftKings,80.5,360.0,Boise State
28802-29071-2024-12-31,Wyoming vs Boise State,Boise State Over 81.5,Team Total,DraftKings,81.5,425.0,Boise State
28802-29071-2024-12-31,Wyoming vs Boise State,Boise State Under 61.5,Team Total,DraftKings,61.5,475.0,Boise State
28802-29071-2024-12-31,Wyoming vs Boise State,Boise State Under 62.5,Team Total,DraftKings,62.5,400.0,Boise State
28802-29071-2024-12-31,Wyoming vs Boise State,Boise State Under 63.5,Team Total,DraftKings,63.5,340.0,Boise State
28802-29071-2024-12-31,Wyoming vs Boise State,Boise State Under 64.5,Team Total,DraftKings,64.5,295.0,Boise State
28802-29071-2024-12-31,Wyoming vs Boise State,Boise State Under 65.5,Team Total,DraftKings,65.5,250.0,Boise State
28802-29071-2024-12-31,Wyoming vs Boise State,Boise State Under 66.5,Team Total,DraftKings,66.5,210.0,Boise State
28802-29071-2024-12-31,Wyoming vs Boise State,Boise State Under 67.5,Team Total,DraftKings,67.5,180.0,Boise State
28802-29071-2024-12-31,Wyoming vs Boise State,Boise State Under 68.5,Team Total,DraftKings,68.5,150.0,Boise State
28802-29071-2024-12-31,Wyoming vs Boise State,Boise State Under 69.5,Team Total,DraftKings,69.5,130.0,Boise State
28802-29071-2024-12-31,Wyoming vs Boise State,Boise State Under 70.5,Team Total,DraftKings,70.5,110.0,Boise State
28802-29071-2024-12-31,Wyoming vs Boise State,Boise State Under 72.5,Team Total,DraftKings,72.5,-130.0,Boise State
28802-29071-2024-12-31,Wyoming vs Boise State,Boise State Under 73.5,Team Total,DraftKings,73.5,-155.0,Boise State
28802-29071-2024-12-31,Wyoming vs Boise State,Boise State Under 74.5,Team Total,DraftKings,74.5,-180.0,Boise State
28802-29071-2024-12-31,Wyoming vs Boise State,Boise State Under 75.5,Team Total,DraftKings,75.5,-215.0,Boise State
28802-29071-2024-12-31,Wyoming vs Boise State,Boise State Under 76.5,Team Total,DraftKings,76.5,-260.0,Boise State
28802-29071-2024-12-31,Wyoming vs Boise State,Boise State Under 77.5,Team Total,DraftKings,77.5,-320.0,Boise State
28802-29071-2024-12-31,Wyoming vs Boise State,Boise State Under 78.5,Team Total,DraftKings,78.5,-390.0,Boise State
28802-29071-2024-12-31,Wyoming vs Boise State,Boise State Under 79.5,Team Total,DraftKings,79.5,-500.0,Boise State
28802-29071-2024-12-31,Wyoming vs Boise State,Boise State Under 80.5,Team Total,DraftKings,80.5,-600.0,Boise State
28802-29071-2024-12-31,Wyoming vs Boise State,Boise State Under 81.5,Team Total,DraftKings,81.5,-750.0,Boise State
28802-29071-2024-12-31,Wyoming vs Boise State,Wyoming Over 55.5,Team Total,DraftKings,55.5,-900.0,Wyoming
28802-29071-2024-12-31,Wyoming vs Boise State,Wyoming Over 56.5,Team Total,DraftKings,56.5,-700.0,Wyoming
28802-29071-2024-12-31,Wyoming vs Boise State,Wyoming Over 57.5,Team Total,DraftKings,57.5,-550.0,Wyoming
28802-29071-2024-12-31,Wyoming vs Boise State,Wyoming Over 58.5,Team Total,DraftKings,58.5,-450.0,Wyoming
28802-29071-2024-12-31,Wyoming vs Boise State,Wyoming Over 59.5,Team Total,DraftKings,59.5,-350.0,Wyoming
28802-29071-2024-12-31,Wyoming vs Boise State,Wyoming Over 60.5,Team Total,DraftKings,60.5,-285.0,Wyoming
28802-29071-2024-12-31,Wyoming vs Boise State,Wyoming Over 61.5,Team Total,DraftKings,61.5,-235.0,Wyoming
28802-29071-2024-12-31,Wyoming vs Boise State,Wyoming Over 62.5,Team Total,DraftKings,62.5,-195.0,Wyoming
28802-29071-2024-12-31,Wyoming vs Boise State,Wyoming Over 63.5,Team Total,DraftKings,63.5,-160.0,Wyoming
28802-29071-2024-12-31,Wyoming vs Boise State,Wyoming Over 64.5,Team Total,DraftKings,64.5,-135.0,Wyoming
28802-29071-2024-12-31,Wyoming vs Boise State,Wyoming Over 66.5,Team Total,DraftKings,66.5,100.0,Wyoming
28802-29071-2024-12-31,Wyoming vs Boise State,Wyoming Over 67.5,Team Total,DraftKings,67.5,120.0,Wyoming
28802-29071-2024-12-31,Wyoming vs Boise State,Wyoming Over 68.5,Team Total,DraftKings,68.5,145.0,Wyoming
28802-29071-2024-12-31,Wyoming vs Boise State,Wyoming Over 69.5,Team Total,DraftKings,69.5,170.0,Wyoming
28802-29071-2024-12-31,Wyoming vs Boise State,Wyoming Over 70.5,Team Total,DraftKings,70.5,200.0,Wyoming
28802-29071-2024-12-31,Wyoming vs Boise State,Wyoming Over 71.5,Team Total,DraftKings,71.5,235.0,Wyoming
28802-29071-2024-12-31,Wyoming vs Boise State,Wyoming Over 72.5,Team Total,DraftKings,72.5,275.0,Wyoming
28802-29071-2024-12-31,Wyoming vs Boise State,Wyoming Over 73.5,Team Total,DraftKings,73.5,320.0,Wyoming
28802-29071-2024-12-31,Wyoming vs Boise State,Wyoming Over 74.5,Team Total,DraftKings,74.5,370.0,Wyoming
28802-29071-2024-12-31,Wyoming vs Boise State,Wyoming Over 75.5,Team Total,DraftKings,75.5,425.0,Wyoming
28802-29071-2024-12-31,Wyoming vs Boise State,Wyoming Under 55.5,Team Total,DraftKings,55.5,475.0,Wyoming
28802-29071-2024-12-31,Wyoming vs Boise State,Wyoming Under 56.5,Team Total,DraftKings,56.5,400.0,Wyoming
28802-29071-2024-12-31,Wyoming vs Boise State,Wyoming Under 57.5,Team Total,DraftKings,57.5,340.0,Wyoming
28802-29071-2024-12-31,Wyoming vs Boise State,Wyoming Under 58.5,Team Total,DraftKings,58.5,285.0,Wyoming
28802-29071-2024-12-31,Wyoming vs Boise State,Wyoming Under 59.5,Team Total,DraftKings,59.5,240.0,Wyoming
28802-29071-2024-12-31,Wyoming vs Boise State,Wyoming Under 60.5,Team Total,DraftKings,60.5,200.0,Wyoming
28802-29071-2024-12-31,Wyoming vs Boise State,Wyoming Under 61.5,Team Total,DraftKings,61.5,170.0,Wyoming
28802-29071-2024-12-31,Wyoming vs Boise State,Wyoming Under 62.5,Team Total,DraftKings,62.5,140.0,Wyoming
28802-29071-2024-12-31,Wyoming vs Boise State,Wyoming Under 63.5,Team Total,DraftKings,63.5,120.0,Wyoming
28802-29071-2024-12-31,Wyoming vs Boise State,Wyoming Under 64.5,Team Total,DraftKings,64.5,100.0,Wyoming
28802-29071-2024-12-31,Wyoming vs Boise State,Wyoming Under 66.5,Team Total,DraftKings,66.5,-140.0,Wyoming
28802-29071-2024-12-31,Wyoming vs Boise State,Wyoming Under 67.5,Team Total,DraftKings,67.5,-165.0,Wyoming
28802-29071-2024-12-31,Wyoming vs Boise State,Wyoming Under 68.5,Team Total,DraftKings,68.5,-200.0,Wyoming
28802-29071-2024-12-31,Wyoming vs Boise State,Wyoming Under 69.5,Team Total,DraftKings,69.5,-240.0,Wyoming
28802-29071-2024-12-31,Wyoming vs Boise State,Wyoming Under 70.5,Team Total,DraftKings,70.5,-285.0,Wyoming
28802-29071-2024-12-31,Wyoming vs Boise State,Wyoming Under 71.5,Team Total,DraftKings,71.5,-350.0,Wyoming
28802-29071-2024-12-31,Wyoming vs Boise State,Wyoming Under 72.5,Team Total,DraftKings,72.5,-425.0,Wyoming
28802-29071-2024-12-31,Wyoming vs Boise State,Wyoming Under 73.5,Team Total,DraftKings,73.5,-500.0,Wyoming
28802-29071-2024-12-31,Wyoming vs Boise State,Wyoming Under 74.5,Team Total,DraftKings,74.5,-650.0,Wyoming
28802-29071-2024-12-31,Wyoming vs Boise State,Wyoming Under 75.5,Team Total,DraftKings,75.5,-750.0,Wyoming
28802-29071-2024-12-31,Wyoming vs Boise State,Over 137.5,Total Points,DraftKings,137.5,-108.0,
28802-29071-2024-12-31,Wyoming vs Boise State,Under 137.5,Total Points,DraftKings,137.5,-112.0,
87393-21650-2024-12-31,Fresno State vs New Mexico,Fresno State,Moneyline,DraftKings,,800.0,Fresno State
87393-21650-2024-12-31,Fresno State vs New Mexico,New Mexico,Moneyline,DraftKings,,-1350.0,New Mexico
87393-21650-2024-12-31,Fresno State vs New Mexico,Fresno State +15.5,Point Spread,DraftKings,15.5,-110.0,Fresno State
87393-21650-2024-12-31,Fresno State vs New Mexico,New Mexico -15.5,Point Spread,DraftKings,-15.5,-110.0,New Mexico
87393-21650-2024-12-31,Fresno State vs New Mexico,Fresno State Over 61.5,Team Total,DraftKings,61.5,-750.0,Fresno State
87393-21650-2024-12-31,Fresno State vs New Mexico,Fresno State Over 62.5,Team Total,DraftKings,62.5,-600.0,Fresno State
87393-21650-2024-12-31,Fresno State vs New Mexico,Fresno State Over 63.5,Team Total,DraftKings,63.5,-500.0,Fresno State
87393-21650-2024-12-31,Fresno State vs New Mexico,Fresno State Over 64.5,Team Total,DraftKings,64.5,-425.0,Fresno State
87393-21650-2024-12-31,Fresno State vs New Mexico,Fresno State Over 65.5,Team Total,DraftKings,65.5,-340.0,Fresno State
87393-21650-2024-12-31,Fresno State vs New Mexico,Fresno State Over 66.5,Team Total,DraftKings,66.5,-280.0,Fresno State
87393-21650-2024-12-31,Fresno State vs New Mexico,Fresno State Over 67.5,Team Total,DraftKings,67.5,-235.0,Fresno State
87393-21650-2024-12-31,Fresno State vs New Mexico,Fresno State Over 68.5,Team Total,DraftKings,68.5,-200.0,Fresno State
87393-21650-2024-12-31,Fresno State vs New Mexico,Fresno State Over 69.5,Team Total,DraftKings,69.5,-165.0,Fresno State
87393-21650-2024-12-31,Fresno State vs New Mexico,Fresno State Over 70.5,Team Total,DraftKings,70.5,-145.0,Fresno State
87393-21650-2024-12-31,Fresno State vs New Mexico,Fresno State Over 72.5,Team Total,DraftKings,72.5,-105.0,Fresno State
87393-21650-2024-12-31,Fresno State vs New Mexico,Fresno State Over 73.5,Team Total,DraftKings,73.5,110.0,Fresno State
87393-21650-2024-12-31,Fresno State vs New Mexico,Fresno State Over 74.5,Team Total,DraftKings,74.5,130.0,Fresno State
87393-21650-2024-12-31,Fresno State vs New Mexico,Fresno State Over 75.5,Team Total,DraftKings,75.5,150.0,Fresno State
87393-21650-2024-12-31,Fresno State vs New Mexico,Fresno State Over 76.5,Team Total,DraftKings,76.5,180.0,Fresno State
87393-21650-2024-12-31,Fresno State vs New Mexico,Fresno State Over 77.5,Team Total,DraftKings,77.5,210.0,Fresno State
87393-21650-2024-12-31,Fresno State vs New Mexico,Fresno State Over 78.5,Team Total,DraftKings,78.5,245.0,Fresno State
87393-21650-2024-12-31,Fresno State vs New Mexico,Fresno State Over 79.5,Team Total,DraftKings,79.5,285.0,Fresno State
87393-21650-2024-12-31,Fresno State vs New Mexico,Fresno State Over 80.5,Team Total,DraftKings,80.5,330.0,Fresno State
87393-21650-2024-12-31,Fresno State vs New Mexico,Fresno State Over 81.5,Team Total,DraftKings,81.5,380.0,Fresno State
87393-21650-2024-12-31,Fresno State vs New Mexico,Fresno State Under 61.5,Team Total,DraftKings,61.5,425.0,Fresno State
87393-21650-2024-12-31,Fresno State vs New Mexico,Fresno State Under 62.5,Team Total,DraftKings,62.5,370.0,Fresno State
87393-21650-2024-12-31,Fresno State vs New Mexico,Fresno State Under 63.5,Team Total,DraftKings,63.5,320.0,Fresno State
87393-21650-2024-12-31,Fresno State vs New Mexico,Fresno State Under 64.5,Team Total,DraftKings,64.5,275.0,Fresno State
87393-21650-2024-12-31,Fresno State vs New Mexico,Fresno State Under 65.5,Team Total,DraftKings,65.5,235.0,Fresno State
87393-21650-2024-12-31,Fresno State vs New Mexico,Fresno State Under 66.5,Team Total,DraftKings,66.5,200.0,Fresno State
87393-21650-2024-12-31,Fresno State vs New Mexico,Fresno State Under 67.5,Team Total,DraftKings,67.5,170.0,Fresno State
87393-21650-2024-12-31,Fresno State vs New Mexico,Fresno State Under 68.5,Team Total,DraftKings,68.5,145.0,Fresno State
87393-21650-2024-12-31,Fresno State vs New Mexico,Fresno State Under 69.5,Team Total,DraftKings,69.5,125.0,Fresno State
87393-21650-2024-12-31,Fresno State vs New Mexico,Fresno State Under 70.5,Team Total,DraftKings,70.5,105.0,Fresno State
87393-21650-2024-12-31,Fresno State vs New Mexico,Fresno State Under 72.5,Team Total,DraftKings,72.5,-130.0,Fresno State
87393-21650-2024-12-31,Fresno State vs New Mexico,Fresno State Under 73.5,Team Total,DraftKings,73.5,-150.0,Fresno State
87393-21650-2024-12-31,Fresno State vs New Mexico,Fresno State Under 74.5,Team Total,DraftKings,74.5,-180.0,Fresno State
87393-21650-2024-12-31,Fresno State vs New Mexico,Fresno State Under 75.5,Team Total,DraftKings,75.5,-210.0,Fresno State
87393-21650-2024-12-31,Fresno State vs New Mexico,Fresno State Under 76.5,Team Total,DraftKings,76.5,-250.0,Fresno State
